TARGET_CLASS,attempt,criterion,Coverage,Total_Goals,BranchCoverage,LineCoverage,CBranchCoverage,Covered_Goals,Tests_Executed
edu.stanford.nlp.pipeline.WordsToSentencesAnnotator,5,BRANCH;LINE;CBRANCH,0.55412103746397696,347,0.66136363636363635,0.7184210526315789,0.70136363636363635,109,24
edu.stanford.nlp.pipeline.WordsToSentencesAnnotator,2,BRANCH;LINE;CBRANCH,0.8040345821325648,347,0.7840909090909091,0.8245614035087719,0.7840909090909091,279,44
edu.stanford.nlp.pipeline.ParserAnnotator,3,BRANCH;LINE;CBRANCH,0.1897018970189702,369,0.11904761904761904,0.24875621890547264,0.11904761904761904,70,12
edu.stanford.nlp.pipeline.ParserAnnotator,4,BRANCH;LINE;CBRANCH,0.1897018970189702,369,0.11904761904761904,0.24875621890547264,0.11904761904761904,70,14
edu.stanford.nlp.pipeline.ParserAnnotator,5,BRANCH;LINE;CBRANCH,0.17073170731707318,369,0.08333333333333333,0.24378109452736318,0.08333333333333333,63,5
edu.stanford.nlp.pipeline.ParserAnnotator,2,BRANCH;LINE;CBRANCH,0.1897018970189702,369,0.11904761904761904,0.24875621890547264,0.11904761904761904,70,12
edu.stanford.nlp.pipeline.ParserAnnotator,1,BRANCH;LINE;CBRANCH,0.1897018970189702,369,0.11904761904761904,0.24875621890547264,0.11904761904761904,70,13
edu.stanford.nlp.process.PTBTokenizer,1,BRANCH;LINE;CBRANCH,0.7236084452975048,521,0.6950354609929078,0.7782426778242678,0.6595744680851063,377,71
edu.stanford.nlp.process.PTBTokenizer,5,BRANCH;LINE;CBRANCH,0.72552783109405,521,0.6879432624113475,0.7907949790794979,0.6524822695035462,378,68
edu.stanford.nlp.process.PTBTokenizer,2,BRANCH;LINE;CBRANCH,0.7120921305182342,521,0.6808510638297872,0.7698744769874477,0.6453900709219859,371,68
edu.stanford.nlp.process.PTBTokenizer,3,BRANCH;LINE;CBRANCH,0.21113243761996162,521,0.12056737588652482,0.3263598326359833,0.10638297872340426,110,3
edu.stanford.nlp.process.PTBTokenizer,4,BRANCH;LINE;CBRANCH,0.8061420345489443,521,0.7588652482269503,0.8828451882845189,0.723404255319149,420,83
edu.stanford.nlp.pipeline.MorphaAnnotator,3,BRANCH;LINE;CBRANCH,0.944954128440367,109,0.9117647058823529,1.0,0.9117647058823529,103,18
edu.stanford.nlp.pipeline.MorphaAnnotator,5,BRANCH;LINE;CBRANCH,0.944954128440367,109,0.9117647058823529,1.0,0.9117647058823529,103,23
edu.stanford.nlp.pipeline.MorphaAnnotator,1,BRANCH;LINE;CBRANCH,0.944954128440367,109,0.9117647058823529,1.0,0.9117647058823529,103,23
edu.stanford.nlp.pipeline.MorphaAnnotator,2,BRANCH;LINE;CBRANCH,0.944954128440367,109,0.9117647058823529,1.0,0.9117647058823529,103,23
edu.stanford.nlp.pipeline.MorphaAnnotator,4,BRANCH;LINE;CBRANCH,0.944954128440367,109,0.9117647058823529,1.0,0.9117647058823529,103,23
edu.stanford.nlp.pipeline.NERCombinerAnnotator,1,BRANCH;LINE;CBRANCH,0.5110132158590308,681,0.4444444444444444,0.594059405940594,0.4444444444444444,348,51
edu.stanford.nlp.pipeline.NERCombinerAnnotator,2,BRANCH;LINE;CBRANCH,0.6328928046989721,681,0.5661375661375662,0.7227722772277227,0.5555555555555556,431,74
edu.stanford.nlp.pipeline.NERCombinerAnnotator,5,BRANCH;LINE;CBRANCH,0.7679882525697503,681,0.7248677248677249,0.8613861386138614,0.6613756613756614,523,85
edu.stanford.nlp.pipeline.NERCombinerAnnotator,4,BRANCH;LINE;CBRANCH,0.6152716593245228,681,0.5661375661375662,0.6831683168316832,0.5555555555555556,419,76
edu.stanford.nlp.pipeline.NERCombinerAnnotator,3,BRANCH;LINE;CBRANCH,0.6123348017621145,681,0.544973544973545,0.6963696369636964,0.544973544973545,417,78
edu.stanford.nlp.pipeline.TokensRegexNERAnnotator,3,BRANCH;LINE;CBRANCH,0.5237273511647972,1159,0.4725274725274725,0.617169373549884,0.4642857142857143,607,69
edu.stanford.nlp.pipeline.TokensRegexNERAnnotator,4,BRANCH;LINE;CBRANCH,0.4745470232959448,1159,0.4258241758241758,0.5638051044083526,0.4175824175824176,550,60
edu.stanford.nlp.pipeline.TokensRegexNERAnnotator,5,BRANCH;LINE;CBRANCH,0.4710957722174288,1159,0.4258241758241758,0.5545243619489559,0.4175824175824176,546,62
edu.stanford.nlp.pipeline.TokensRegexNERAnnotator,2,BRANCH;LINE;CBRANCH,0.5349439171699741,1159,0.49175824175824173,0.6148491879350348,0.4835164835164835,620,67
edu.stanford.nlp.pipeline.TokensRegexNERAnnotator,1,BRANCH;LINE;CBRANCH,0.548748921484038,1159,0.510989010989011,0.6194895591647331,0.5027472527472527,636,74
edu.stanford.nlp.parser.lexparser.SplittingGrammarExtractor,1,BRANCH;LINE;CBRANCH,0.584070796460177,1921,0.6242774566473989,0.6919592298980748,0.3603082851637765,1122,64
edu.stanford.nlp.parser.lexparser.SplittingGrammarExtractor,2,BRANCH;LINE;CBRANCH,0.7402394586153045,1921,0.6242774566473989,0.6919592298980748,0.3603082851637765,1122,64
